date,price,total_volume,market_cap
2022-01-10,0.0772213509133657,94518.49567289994,0.0
2022-01-11,0.07642191301726507,94801.87678347543,0.0
2022-01-12,0.06652387380607086,115214.00357361569,0.0
2022-01-13,0.04807691117332189,110941.53791604907,0.0
2022-01-14,0.05949770067782829,101758.07200696309,0.0
2022-01-15,0.06324958347399118,89299.27419795106,0.0
2022-01-16,0.06462101173553464,85646.67988702275,0.0
2022-01-17,0.06438382201610031,98782.14664565741,0.0
2022-01-18,0.06180256746859722,77137.01123852044,0.0
2022-01-19,0.05290195174041502,81213.62521134889,0.0
2022-01-20,0.06203770551071741,84481.76058318854,0.0
2022-01-21,0.05987320373627317,75237.69344298086,0.0
2022-01-22,0.05136524170995139,77044.9583741608,0.0
2022-01-23,0.052417778830411786,65688.92203407342,0.0
2022-01-24,0.05528997381396699,76803.60174373988,0.0
2022-01-25,0.05443988602252708,87376.62570408169,0.0
2022-01-26,0.046612900242687536,71488.87197326293,0.0
2022-01-27,0.047483457871563016,65773.27909973986,0.0
2022-01-28,0.0449805277310962,68817.02415662965,0.0
2022-01-29,0.04073134743752238,57492.04681758957,0.0
2022-01-30,0.046479768650477454,65754.61264740363,0.0
2022-01-31,0.04183346436238141,51550.856470462015,0.0
2022-02-01,0.04629554232327596,58716.07059708371,0.0
2022-02-02,0.04675558317503872,62471.528931659515,0.0
2022-02-03,0.045650382596549646,55864.42242907256,0.0
2022-02-04,0.04426870178389827,53804.731736174195,0.0
2022-02-05,0.05072621787157414,70257.13215558138,0.0
2022-02-06,0.04820713202283583,61312.2157955351,0.0
2022-02-07,0.04735912813294659,53836.93525290022,0.0
2022-02-08,0.0464549702436524,56778.03624884771,0.0
2022-02-09,0.04534873361982877,51735.93269243058,0.0
2022-02-10,0.04490502336134273,53217.8453274466,0.0
2022-02-11,0.04517412431663601,53806.52362483084,0.0
2022-02-12,0.045175362919952326,56374.14610303787,0.0
2022-02-13,0.04612394800223274,58186.22615132061,0.0
2022-02-14,0.05079629011726845,71700.67533550138,0.0
2022-02-15,0.048756178731471866,56770.847620101275,0.0
2022-02-16,0.049441971054753855,60222.6460005889,0.0
2022-02-17,0.050209040772526026,41090.953445633364,0.0
2022-02-18,0.048803182218870964,57886.04104405312,0.0
2022-02-19,0.048518617881584125,56958.987970632785,0.0
2022-02-20,0.04757122208263056,55439.76813822909,0.0
2022-02-21,0.04682775965623809,54290.26187309997,0.0
2022-02-22,0.044540418579859894,90923.05114239208,0.0
2022-02-23,0.044106566728890906,54563.19763705848,0.0
2022-02-24,0.0432078286842291,51408.67197602607,0.0
2022-02-25,0.0438165665756536,53884.466895191516,0.0
2022-02-26,0.04553053992457133,70274.65001756152,0.0
2022-02-27,0.04547672424371719,63158.74586612427,0.0
2022-02-28,0.04447222418143916,52248.026698167596,0.0
2022-03-01,0.044728263627231174,57882.64960292254,0.0
2022-03-02,0.0425408625643176,48964.514944367285,0.0
2022-03-03,0.04229912209772717,50285.55166240368,0.0
2022-03-04,0.04267290931249945,52000.43277490781,0.0
2022-03-05,0.04324424773372578,50531.27970181386,0.0
2022-03-06,0.04233830833602229,48233.34451111852,0.0
2022-03-07,0.043552946838161924,53495.64558761016,0.0
2022-03-08,0.04546144761144411,56080.189340965255,0.0
2022-03-09,0.04418262005331599,55903.258255113906,0.0
2022-03-10,0.0440097030757134,53415.954126699624,0.0
2022-03-11,0.04183147793551045,47674.70207452532,0.0
2022-03-12,0.04379169354138281,54036.56230693452,0.0
2022-03-13,0.04342766017350594,54392.51944328629,0.0
2022-03-14,0.041964598182865256,49024.32855321955,0.0
2022-03-15,0.04105428359704788,52667.86467314472,0.0
2022-03-16,0.04357081458725624,65444.39744548903,0.0
2022-03-17,0.04432172366769703,59220.666980612,0.0
2022-03-18,0.04464672120148517,52961.51359318963,0.0
2022-03-19,0.0469062705748455,87093.83658355326,0.0
2022-03-20,0.04839746422997578,60812.68036660347,0.0
2022-03-21,0.05120479866500358,66537.01978229043,0.0
2022-03-22,0.05111160417732597,61485.53071975383,0.0
2022-03-23,0.051898503198571394,64037.62277999592,0.0
2022-03-24,0.04941169922234861,63492.13707970181,0.0
2022-03-25,0.04819990327146919,53692.923307966616,0.0
2022-03-26,0.04954590145312096,64093.66069770402,0.0
2022-03-27,0.0497901973295573,63675.95144887009,0.0
2022-03-28,0.048040447489493925,57536.35485603315,0.0
2022-03-29,0.04953025267316837,53437.32282965958,0.0
2022-03-30,0.04650010205072248,39690.73498665144,0.0
2022-03-31,0.04764680176919332,41169.162368977384,0.0
2022-04-01,0.04768623171030954,33262.39456662477,0.0
2022-04-02,0.04352667165893338,22428.371140409203,0.0
2022-04-03,0.0413983707514337,42197.356409050415,0.0
2022-04-04,0.04026209545296523,32994.11806767858,0.0
2022-04-05,0.04006668519997523,28779.478477613902,0.0
2022-04-06,0.04392257683993683,36430.91637207225,0.0
2022-04-07,0.042929726494340806,34270.97796020269,0.0
2022-04-08,0.0403131927769841,33069.56148049569,0.0
2022-04-09,0.04226174005696372,35555.89648899105,0.0
2022-04-10,0.04067345811730051,32352.59187400009,0.0
2022-04-11,0.04157668945678069,34166.54303336869,0.0
2022-04-12,0.04389668938156597,37758.03718594245,0.0
2022-04-13,0.04210006921384096,34409.50306230777,0.0
2022-04-14,0.04128462527768933,34143.35199057308,0.0
2022-04-15,0.04253401428028293,32404.545584875832,0.0
2022-04-16,0.04099091358878197,30630.329418202982,0.0
2022-04-17,0.04181152466227927,30638.097966129953,0.0
2022-04-18,0.0412150661049797,30440.944177030204,0.0
2022-04-19,0.03925368729708471,29836.334392567376,0.0
2022-04-20,0.03922165264890697,29779.243726276392,0.0
2022-04-21,0.03896534752877819,29343.456581512262,0.0
2022-04-22,0.039975667738730875,31774.321707737843,0.0
2022-04-23,0.03998566235333601,24176.73815442854,0.0
2022-04-24,0.03702362433870892,24417.316832338056,0.0
2022-04-25,0.03710439358119255,27485.56449969249,0.0
2022-04-26,0.03539336301192712,25233.754434800634,0.0
2022-04-27,0.041858509680614456,18598.887378698317,0.0
2022-04-28,0.036369817265513325,28518.259652642624,0.0
2022-04-29,0.03997260284037137,29573.92327912048,0.0
2022-04-30,0.040068544789397274,30233.360254622054,0.0
2022-05-01,0.040134558848939565,17932.457221309352,0.0
2022-05-02,0.03803891514958856,25555.155624027506,0.0
2022-05-03,0.03388450142660042,19806.89424105202,0.0
2022-05-04,0.028280651272671178,14643.514780234846,0.0
2022-05-05,0.03229165893293153,16966.299165799584,0.0
2022-05-06,0.031612035586269294,15589.141210152555,0.0
2022-05-07,0.02989862999681508,15924.669601095142,0.0
2022-05-08,0.028901995611917686,14477.689665966318,0.0
